Country Name,ISO3,Year,HDI,Suicide_rate,GDP_per_capita,log_GDP_per_capita,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel
Micronesia,FSM,2010,0.644,,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,✅ Sufficient data,0.41473600000000005,,,⚠️ Low data reliability
Micronesia,FSM,2019,0.64,,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,✅ Sufficient data,0.4096,,0.644,⚠️ Low data reliability
Micronesia,FSM,2020,0.636,20.16,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,✅ Sufficient data,0.404496,,0.64,✅ Sufficient data
Micronesia,FSM,2021,0.634,20.17,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,✅ Sufficient data,0.40195600000000004,20.16,0.636,✅ Sufficient data
Micronesia,FSM,2022,0.634,,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,✅ Sufficient data,0.40195600000000004,20.17,0.634,⚠️ Low data reliability
Micronesia,FSM,2023,0.615,,2972.5376331440066,7.99717128892012,Lower-Middle,Oceania,✅ Sufficient data,0.378225,,0.634,⚠️ Low data reliability
Gabon,GAB,2010,0.656,,6616.595137767338,8.797336186975796,Lower-Middle,Africa,✅ Sufficient data,0.43033600000000005,,,⚠️ Low data reliability
Gabon,GAB,2019,0.702,,6616.595137767338,8.797336186975796,Lower-Middle,Africa,✅ Sufficient data,0.49280399999999996,,0.656,⚠️ Low data reliability
Gabon,GAB,2020,0.704,9.82,6616.595137767338,8.797336186975796,Lower-Middle,Africa,✅ Sufficient data,0.49561599999999995,,0.702,✅ Sufficient data
Gabon,GAB,2021,0.687,9.67,6616.595137767338,8.797336186975796,Lower-Middle,Africa,✅ Sufficient data,0.4719690000000001,9.82,0.704,✅ Sufficient data
Gabon,GAB,2022,0.693,,6616.595137767338,8.797336186975796,Lower-Middle,Africa,✅ Sufficient data,0.4802489999999999,9.67,0.687,⚠️ Low data reliability
Gabon,GAB,2023,0.733,,6616.595137767338,8.797336186975796,Lower-Middle,Africa,✅ Sufficient data,0.537289,,0.693,⚠️ Low data reliability
United Kingdom,GBR,2010,0.913,,46051.50987436437,10.737515828862872,High,Europe,✅ Sufficient data,0.8335690000000001,,,⚠️ Low data reliability
United Kingdom,GBR,2019,0.933,,46051.50987436437,10.737515828862872,High,Europe,✅ Sufficient data,0.8704890000000001,,0.913,⚠️ Low data reliability
United Kingdom,GBR,2020,0.92,8.29,46051.50987436437,10.737515828862872,High,Europe,✅ Sufficient data,0.8464,,0.933,✅ Sufficient data
United Kingdom,GBR,2021,0.931,8.47,46051.50987436437,10.737515828862872,High,Europe,✅ Sufficient data,0.8667610000000001,8.29,0.92,✅ Sufficient data
United Kingdom,GBR,2022,0.94,,46051.50987436437,10.737515828862872,High,Europe,✅ Sufficient data,0.8835999999999999,8.47,0.931,⚠️ Low data reliability
United Kingdom,GBR,2023,0.946,,46051.50987436437,10.737515828862872,High,Europe,✅ Sufficient data,0.8949159999999999,,0.94,⚠️ Low data reliability
Georgia,GEO,2010,0.763,,5052.115486245547,8.52756234271931,Lower-Middle,Asia,✅ Sufficient data,0.582169,,,⚠️ Low data reliability
Georgia,GEO,2019,0.816,,5052.115486245547,8.52756234271931,Lower-Middle,Asia,✅ Sufficient data,0.6658559999999999,,0.763,⚠️ Low data reliability
Georgia,GEO,2020,0.807,8.8,5052.115486245547,8.52756234271931,Lower-Middle,Asia,✅ Sufficient data,0.6512490000000001,,0.816,✅ Sufficient data
Georgia,GEO,2021,0.809,8.64,5052.115486245547,8.52756234271931,Lower-Middle,Asia,✅ Sufficient data,0.6544810000000001,8.8,0.807,✅ Sufficient data
Georgia,GEO,2022,0.814,,5052.115486245547,8.52756234271931,Lower-Middle,Asia,✅ Sufficient data,0.662596,8.64,0.809,⚠️ Low data reliability
Georgia,GEO,2023,0.844,,5052.115486245547,8.52756234271931,Lower-Middle,Asia,✅ Sufficient data,0.712336,,0.814,⚠️ Low data reliability
Ghana,GHA,2010,0.571,,1996.4917386603024,7.599146788583521,Low,Africa,✅ Sufficient data,0.32604099999999997,,,⚠️ Low data reliability
Ghana,GHA,2019,0.599,,1996.4917386603024,7.599146788583521,Low,Africa,✅ Sufficient data,0.358801,,0.571,⚠️ Low data reliability
Ghana,GHA,2020,0.601,5.78,1996.4917386603024,7.599146788583521,Low,Africa,✅ Sufficient data,0.361201,,0.599,✅ Sufficient data
Ghana,GHA,2021,0.6,5.68,1996.4917386603024,7.599146788583521,Low,Africa,✅ Sufficient data,0.36,5.78,0.601,✅ Sufficient data
Ghana,GHA,2022,0.602,,1996.4917386603024,7.599146788583521,Low,Africa,✅ Sufficient data,0.36240399999999995,5.68,0.6,⚠️ Low data reliability
Ghana,GHA,2023,0.628,,1996.4917386603024,7.599146788583521,Low,Africa,✅ Sufficient data,0.394384,,0.602,⚠️ Low data reliability
Guinea,GIN,2010,0.415,,946.609968508973,6.85288714827342,Low,Africa,✅ Sufficient data,0.172225,,,⚠️ Low data reliability
Guinea,GIN,2019,0.47,,946.609968508973,6.85288714827342,Low,Africa,✅ Sufficient data,0.22089999999999999,,0.415,⚠️ Low data reliability
Guinea,GIN,2020,0.471,5.09,946.609968508973,6.85288714827342,Low,Africa,✅ Sufficient data,0.22184099999999998,,0.47,✅ Sufficient data
Guinea,GIN,2021,0.467,5.02,946.609968508973,6.85288714827342,Low,Africa,✅ Sufficient data,0.21808900000000003,5.09,0.471,✅ Sufficient data
Guinea,GIN,2022,0.471,,946.609968508973,6.85288714827342,Low,Africa,✅ Sufficient data,0.22184099999999998,5.02,0.467,⚠️ Low data reliability
Guinea,GIN,2023,0.5,,946.609968508973,6.85288714827342,Low,Africa,✅ Sufficient data,0.25,,0.471,⚠️ Low data reliability
Gambia,GMB,2010,0.449,,682.3728676064538,6.525576235138554,Low,Africa,✅ Sufficient data,0.201601,,,⚠️ Low data reliability
Gambia,GMB,2019,0.492,,682.3728676064538,6.525576235138554,Low,Africa,✅ Sufficient data,0.242064,,0.449,⚠️ Low data reliability
Gambia,GMB,2020,0.492,5.58,682.3728676064538,6.525576235138554,Low,Africa,✅ Sufficient data,0.242064,,0.492,✅ Sufficient data
Gambia,GMB,2021,0.49,5.58,682.3728676064538,6.525576235138554,Low,Africa,✅ Sufficient data,0.24009999999999998,5.58,0.492,✅ Sufficient data
Gambia,GMB,2022,0.495,,682.3728676064538,6.525576235138554,Low,Africa,✅ Sufficient data,0.245025,5.58,0.49,⚠️ Low data reliability
Gambia,GMB,2023,0.524,,682.3728676064538,6.525576235138554,Low,Africa,✅ Sufficient data,0.27457600000000004,,0.495,⚠️ Low data reliability
Guinea-Bissau,GNB,2010,0.441,,715.7656693046822,6.573352835886247,Low,Africa,✅ Sufficient data,0.19448100000000001,,,⚠️ Low data reliability
Guinea-Bissau,GNB,2019,0.488,,715.7656693046822,6.573352835886247,Low,Africa,✅ Sufficient data,0.238144,,0.441,⚠️ Low data reliability
Guinea-Bissau,GNB,2020,0.482,8.58,715.7656693046822,6.573352835886247,Low,Africa,✅ Sufficient data,0.23232399999999997,,0.488,✅ Sufficient data
Guinea-Bissau,GNB,2021,0.482,8.49,715.7656693046822,6.573352835886247,Low,Africa,✅ Sufficient data,0.23232399999999997,8.58,0.482,✅ Sufficient data
Guinea-Bissau,GNB,2022,0.483,,715.7656693046822,6.573352835886247,Low,Africa,✅ Sufficient data,0.233289,8.49,0.482,⚠️ Low data reliability
Guinea-Bissau,GNB,2023,0.514,,715.7656693046822,6.573352835886247,Low,Africa,✅ Sufficient data,0.264196,,0.483,⚠️ Low data reliability
Equatorial Guinea,GNQ,2010,0.609,,5836.890278439279,8.671953447432335,Lower-Middle,Africa,✅ Sufficient data,0.37088099999999996,,,⚠️ Low data reliability
Equatorial Guinea,GNQ,2019,0.653,,5836.890278439279,8.671953447432335,Lower-Middle,Africa,✅ Sufficient data,0.42640900000000004,,0.609,⚠️ Low data reliability
Equatorial Guinea,GNQ,2020,0.65,6.86,5836.890278439279,8.671953447432335,Lower-Middle,Africa,✅ Sufficient data,0.42250000000000004,,0.653,✅ Sufficient data
Equatorial Guinea,GNQ,2021,0.647,6.89,5836.890278439279,8.671953447432335,Lower-Middle,Africa,✅ Sufficient data,0.418609,6.86,0.65,✅ Sufficient data
Equatorial Guinea,GNQ,2022,0.65,,5836.890278439279,8.671953447432335,Lower-Middle,Africa,✅ Sufficient data,0.42250000000000004,6.89,0.647,⚠️ Low data reliability
Equatorial Guinea,GNQ,2023,0.674,,5836.890278439279,8.671953447432335,Lower-Middle,Africa,✅ Sufficient data,0.45427600000000007,,0.65,⚠️ Low data reliability
Greece,GRC,2010,0.874,,19060.225970022413,9.855359032857873,Upper-Middle,Europe,✅ Sufficient data,0.763876,,,⚠️ Low data reliability
Greece,GRC,2019,0.89,,19060.225970022413,9.855359032857873,Upper-Middle,Europe,✅ Sufficient data,0.7921,,0.874,⚠️ Low data reliability
Greece,GRC,2020,0.887,5.23,19060.225970022413,9.855359032857873,Upper-Middle,Europe,✅ Sufficient data,0.786769,,0.89,✅ Sufficient data
Greece,GRC,2021,0.887,5.22,19060.225970022413,9.855359032857873,Upper-Middle,Europe,✅ Sufficient data,0.786769,5.23,0.887,✅ Sufficient data
Greece,GRC,2022,0.893,,19060.225970022413,9.855359032857873,Upper-Middle,Europe,✅ Sufficient data,0.7974490000000001,5.22,0.887,⚠️ Low data reliability
Greece,GRC,2023,0.908,,19060.225970022413,9.855359032857873,Upper-Middle,Europe,✅ Sufficient data,0.8244640000000001,,0.893,⚠️ Low data reliability
Grenada,GRD,2010,0.779,,9226.1337629111,9.129795362485575,Upper-Middle,America,✅ Sufficient data,0.6068410000000001,,,⚠️ Low data reliability
Grenada,GRD,2019,0.79,,9226.1337629111,9.129795362485575,Upper-Middle,America,✅ Sufficient data,0.6241000000000001,,0.779,⚠️ Low data reliability
Grenada,GRD,2020,0.786,4.65,9226.1337629111,9.129795362485575,Upper-Middle,America,✅ Sufficient data,0.617796,,0.79,✅ Sufficient data
Grenada,GRD,2021,0.788,4.63,9226.1337629111,9.129795362485575,Upper-Middle,America,✅ Sufficient data,0.620944,4.65,0.786,✅ Sufficient data
Grenada,GRD,2022,0.793,,9226.1337629111,9.129795362485575,Upper-Middle,America,✅ Sufficient data,0.6288490000000001,4.63,0.788,⚠️ Low data reliability
Grenada,GRD,2023,0.791,,9226.1337629111,9.129795362485575,Upper-Middle,America,✅ Sufficient data,0.625681,,0.793,⚠️ Low data reliability
Greenland,GRL,2020,,64.6,,,,,,,,,⚠️ Low data reliability
Greenland,GRL,2021,,59.62,,,,,,,64.6,,⚠️ Low data reliability
Guatemala,GTM,2010,0.613,,4167.790033257268,8.335141206266327,Lower-Middle,America,✅ Sufficient data,0.37576899999999996,,,⚠️ Low data reliability
Guatemala,GTM,2019,0.645,,4167.790033257268,8.335141206266327,Lower-Middle,America,✅ Sufficient data,0.41602500000000003,,0.613,⚠️ Low data reliability
Guatemala,GTM,2020,0.638,5.42,4167.790033257268,8.335141206266327,Lower-Middle,America,✅ Sufficient data,0.407044,,0.645,✅ Sufficient data
Guatemala,GTM,2021,0.63,5.43,4167.790033257268,8.335141206266327,Lower-Middle,America,✅ Sufficient data,0.39690000000000003,5.42,0.638,✅ Sufficient data
Guatemala,GTM,2022,0.629,,4167.790033257268,8.335141206266327,Lower-Middle,America,✅ Sufficient data,0.395641,5.43,0.63,⚠️ Low data reliability
Guatemala,GTM,2023,0.662,,4167.790033257268,8.335141206266327,Lower-Middle,America,✅ Sufficient data,0.438244,,0.629,⚠️ Low data reliability
Guam,GUM,2020,,18.33,,,,,,,,,⚠️ Low data reliability
Guam,GUM,2021,,17.08,,,,,,,18.33,,⚠️ Low data reliability
Guyana,GUY,2010,0.65,,9889.49552942015,9.19922841516819,Upper-Middle,America,✅ Sufficient data,0.42250000000000004,,,⚠️ Low data reliability
Guyana,GUY,2019,0.711,40.3,9889.49552942015,9.19922841516819,Upper-Middle,America,✅ Sufficient data,0.505521,,0.65,✅ Sufficient data
Guyana,GUY,2020,0.727,31.71,9889.49552942015,9.19922841516819,Upper-Middle,America,✅ Sufficient data,0.5285289999999999,40.3,0.711,✅ Sufficient data
Guyana,GUY,2021,0.721,31.26,9889.49552942015,9.19922841516819,Upper-Middle,America,✅ Sufficient data,0.519841,31.71,0.727,✅ Sufficient data
Guyana,GUY,2022,0.742,,9889.49552942015,9.19922841516819,Upper-Middle,America,✅ Sufficient data,0.5505639999999999,31.26,0.721,⚠️ Low data reliability
Guyana,GUY,2023,0.776,,9889.49552942015,9.19922841516819,Upper-Middle,America,✅ Sufficient data,0.602176,,0.742,⚠️ Low data reliability
Hong Kong,HKG,2010,0.914,,43747.959644907656,10.686200254010412,High,Asia,⚠️ Low data reliability,0.835396,,,⚠️ Low data reliability
Hong Kong,HKG,2019,0.953,,43747.959644907656,10.686200254010412,High,Asia,⚠️ Low data reliability,0.9082089999999999,,0.914,⚠️ Low data reliability
Hong Kong,HKG,2020,0.955,,43747.959644907656,10.686200254010412,High,Asia,⚠️ Low data reliability,0.912025,,0.953,⚠️ Low data reliability
Hong Kong,HKG,2021,0.959,,43747.959644907656,10.686200254010412,High,Asia,⚠️ Low data reliability,0.919681,,0.955,⚠️ Low data reliability
Hong Kong,HKG,2022,0.956,,43747.959644907656,10.686200254010412,High,Asia,⚠️ Low data reliability,0.913936,,0.959,⚠️ Low data reliability
Hong Kong,HKG,2023,0.955,,43747.959644907656,10.686200254010412,High,Asia,⚠️ Low data reliability,0.912025,,0.956,⚠️ Low data reliability
Honduras,HND,2010,0.596,,2394.63468285958,7.780985964957851,Lower-Middle,America,✅ Sufficient data,0.355216,,,⚠️ Low data reliability
Honduras,HND,2019,0.629,,2394.63468285958,7.780985964957851,Lower-Middle,America,✅ Sufficient data,0.395641,,0.596,⚠️ Low data reliability
Honduras,HND,2020,0.621,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,✅ Sufficient data,0.385641,,0.629,✅ Sufficient data
Honduras,HND,2021,0.62,3.9,2394.63468285958,7.780985964957851,Lower-Middle,America,✅ Sufficient data,0.3844,3.9,0.621,✅ Sufficient data
Honduras,HND,2022,0.624,,2394.63468285958,7.780985964957851,Lower-Middle,America,✅ Sufficient data,0.389376,3.9,0.62,⚠️ Low data reliability
Honduras,HND,2023,0.645,,2394.63468285958,7.780985964957851,Lower-Middle,America,✅ Sufficient data,0.41602500000000003,,0.624,⚠️ Low data reliability
Croatia,HRV,2010,0.824,,14851.556522314891,9.6058599550555,Upper-Middle,Europe,✅ Sufficient data,0.6789759999999999,,,⚠️ Low data reliability
Croatia,HRV,2019,0.866,,14851.556522314891,9.6058599550555,Upper-Middle,Europe,✅ Sufficient data,0.749956,,0.824,⚠️ Low data reliability
Croatia,HRV,2020,0.86,14.24,14851.556522314891,9.6058599550555,Upper-Middle,Europe,✅ Sufficient data,0.7395999999999999,,0.866,✅ Sufficient data
Croatia,HRV,2021,0.867,14.31,14851.556522314891,9.6058599550555,Upper-Middle,Europe,✅ Sufficient data,0.7516889999999999,14.24,0.86,✅ Sufficient data
Croatia,HRV,2022,0.878,,14851.556522314891,9.6058599550555,Upper-Middle,Europe,✅ Sufficient data,0.770884,14.31,0.867,⚠️ Low data reliability
Croatia,HRV,2023,0.889,,14851.556522314891,9.6058599550555,Upper-Middle,Europe,✅ Sufficient data,0.790321,,0.878,⚠️ Low data reliability
Haiti,HTI,2010,0.449,,1342.5824861247845,7.202350266674137,Low,America,✅ Sufficient data,0.201601,,,⚠️ Low data reliability
Haiti,HTI,2019,0.559,,1342.5824861247845,7.202350266674137,Low,America,✅ Sufficient data,0.31248100000000006,,0.449,⚠️ Low data reliability
Haiti,HTI,2020,0.557,7.16,1342.5824861247845,7.202350266674137,Low,America,✅ Sufficient data,0.31024900000000005,,0.559,✅ Sufficient data
Haiti,HTI,2021,0.551,7.18,1342.5824861247845,7.202350266674137,Low,America,✅ Sufficient data,0.30360100000000007,7.16,0.557,✅ Sufficient data
Haiti,HTI,2022,0.552,,1342.5824861247845,7.202350266674137,Low,America,✅ Sufficient data,0.30470400000000003,7.18,0.551,⚠️ Low data reliability
Haiti,HTI,2023,0.554,,1342.5824861247845,7.202350266674137,Low,America,✅ Sufficient data,0.3069160000000001,,0.552,⚠️ Low data reliability
Hungary,HUN,2010,0.829,,15356.661925507196,9.63930466052557,Upper-Middle,Europe,✅ Sufficient data,0.6872409999999999,,,⚠️ Low data reliability
Hungary,HUN,2019,0.854,,15356.661925507196,9.63930466052557,Upper-Middle,Europe,✅ Sufficient data,0.729316,,0.829,⚠️ Low data reliability
Hungary,HUN,2020,0.849,17.01,15356.661925507196,9.63930466052557,Upper-Middle,Europe,✅ Sufficient data,0.7208009999999999,,0.854,✅ Sufficient data
Hungary,HUN,2021,0.846,16.91,15356.661925507196,9.63930466052557,Upper-Middle,Europe,✅ Sufficient data,0.7157159999999999,17.01,0.849,✅ Sufficient data
Hungary,HUN,2022,0.851,,15356.661925507196,9.63930466052557,Upper-Middle,Europe,✅ Sufficient data,0.724201,16.91,0.846,⚠️ Low data reliability
Hungary,HUN,2023,0.87,,15356.661925507196,9.63930466052557,Upper-Middle,Europe,✅ Sufficient data,0.7569,,0.851,⚠️ Low data reliability
Indonesia,IDN,2010,0.667,,3833.45497261269,8.251521757165703,Lower-Middle,Asia,✅ Sufficient data,0.44488900000000003,,,⚠️ Low data reliability
Indonesia,IDN,2019,0.718,,3833.45497261269,8.251521757165703,Lower-Middle,Asia,✅ Sufficient data,0.515524,,0.667,⚠️ Low data reliability
Indonesia,IDN,2020,0.712,1.66,3833.45497261269,8.251521757165703,Lower-Middle,Asia,✅ Sufficient data,0.506944,,0.718,✅ Sufficient data
Indonesia,IDN,2021,0.707,1.64,3833.45497261269,8.251521757165703,Lower-Middle,Asia,✅ Sufficient data,0.49984899999999993,1.66,0.712,✅ Sufficient data
Indonesia,IDN,2022,0.713,,3833.45497261269,8.251521757165703,Lower-Middle,Asia,✅ Sufficient data,0.508369,1.64,0.707,⚠️ Low data reliability
Indonesia,IDN,2023,0.728,,3833.45497261269,8.251521757165703,Lower-Middle,Asia,✅ Sufficient data,0.529984,,0.713,⚠️ Low data reliability
India,IND,2010,0.572,,1937.8820378873256,7.569350922634985,Low,Asia,✅ Sufficient data,0.3271839999999999,,,⚠️ Low data reliability
India,IND,2019,0.638,,1937.8820378873256,7.569350922634985,Low,Asia,✅ Sufficient data,0.407044,,0.572,⚠️ Low data reliability
India,IND,2020,0.638,13.28,1937.8820378873256,7.569350922634985,Low,Asia,✅ Sufficient data,0.407044,,0.638,✅ Sufficient data
India,IND,2021,0.633,13.33,1937.8820378873256,7.569350922634985,Low,Asia,✅ Sufficient data,0.400689,13.28,0.638,✅ Sufficient data
India,IND,2022,0.644,,1937.8820378873256,7.569350922634985,Low,Asia,✅ Sufficient data,0.41473600000000005,13.33,0.633,⚠️ Low data reliability
India,IND,2023,0.685,,1937.8820378873256,7.569350922634985,Low,Asia,✅ Sufficient data,0.46922500000000006,,0.644,⚠️ Low data reliability
Ireland,IRL,2010,0.908,,84573.53728261121,11.34537669858491,High,Europe,✅ Sufficient data,0.8244640000000001,,,⚠️ Low data reliability
Ireland,IRL,2019,0.942,,84573.53728261121,11.34537669858491,High,Europe,✅ Sufficient data,0.8873639999999999,,0.908,⚠️ Low data reliability
Ireland,IRL,2020,0.945,8.75,84573.53728261121,11.34537669858491,High,Europe,✅ Sufficient data,0.893025,,0.942,✅ Sufficient data
Ireland,IRL,2021,0.946,8.41,84573.53728261121,11.34537669858491,High,Europe,✅ Sufficient data,0.8949159999999999,8.75,0.945,✅ Sufficient data
Ireland,IRL,2022,0.95,,84573.53728261121,11.34537669858491,High,Europe,✅ Sufficient data,0.9025,8.41,0.946,⚠️ Low data reliability
Ireland,IRL,2023,0.949,,84573.53728261121,11.34537669858491,High,Europe,✅ Sufficient data,0.9006009999999999,,0.95,⚠️ Low data reliability
Iran,IRN,2010,0.756,,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,✅ Sufficient data,0.571536,,,⚠️ Low data reliability
Iran,IRN,2019,0.785,,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,✅ Sufficient data,0.616225,,0.756,⚠️ Low data reliability
Iran,IRN,2020,0.779,4.38,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,✅ Sufficient data,0.6068410000000001,,0.785,✅ Sufficient data
Iran,IRN,2021,0.776,4.34,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,✅ Sufficient data,0.602176,4.38,0.779,✅ Sufficient data
Iran,IRN,2022,0.78,,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,✅ Sufficient data,0.6084,4.34,0.776,⚠️ Low data reliability
Iran,IRN,2023,0.799,,5226.1066383711095,8.561421851224669,Lower-Middle,Asia,✅ Sufficient data,0.6384010000000001,,0.78,⚠️ Low data reliability
Iraq,IRQ,2010,0.629,,4491.330920894929,8.409904355720451,Lower-Middle,Asia,✅ Sufficient data,0.395641,,,⚠️ Low data reliability
Iraq,IRQ,2019,0.678,,4491.330920894929,8.409904355720451,Lower-Middle,Asia,✅ Sufficient data,0.45968400000000004,,0.629,⚠️ Low data reliability
Iraq,IRQ,2020,0.661,4.44,4491.330920894929,8.409904355720451,Lower-Middle,Asia,✅ Sufficient data,0.43692100000000006,,0.678,✅ Sufficient data
Iraq,IRQ,2021,0.667,4.41,4491.330920894929,8.409904355720451,Lower-Middle,Asia,✅ Sufficient data,0.44488900000000003,4.44,0.661,✅ Sufficient data
Iraq,IRQ,2022,0.673,,4491.330920894929,8.409904355720451,Lower-Middle,Asia,✅ Sufficient data,0.4529290000000001,4.41,0.667,⚠️ Low data reliability
Iraq,IRQ,2023,0.695,,4491.330920894929,8.409904355720451,Lower-Middle,Asia,✅ Sufficient data,0.4830249999999999,,0.673,⚠️ Low data reliability
Iceland,ISL,2010,0.927,,56006.01833049752,10.933214434130235,High,Europe,✅ Sufficient data,0.8593290000000001,,,⚠️ Low data reliability
Iceland,ISL,2019,0.958,,56006.01833049752,10.933214434130235,High,Europe,✅ Sufficient data,0.9177639999999999,,0.927,⚠️ Low data reliability
Iceland,ISL,2020,0.955,12.12,56006.01833049752,10.933214434130235,High,Europe,✅ Sufficient data,0.912025,,0.958,✅ Sufficient data
Iceland,ISL,2021,0.957,12.49,56006.01833049752,10.933214434130235,High,Europe,✅ Sufficient data,0.9158489999999999,12.12,0.955,✅ Sufficient data
Iceland,ISL,2022,0.959,,56006.01833049752,10.933214434130235,High,Europe,✅ Sufficient data,0.919681,12.49,0.957,⚠️ Low data reliability
Iceland,ISL,2023,0.972,,56006.01833049752,10.933214434130235,High,Europe,✅ Sufficient data,0.944784,,0.959,⚠️ Low data reliability
Israel,ISR,2010,0.887,,39878.74905447364,10.593598855842414,High,Asia,✅ Sufficient data,0.786769,,,⚠️ Low data reliability
Israel,ISR,2019,0.909,,39878.74905447364,10.593598855842414,High,Asia,✅ Sufficient data,0.826281,,0.887,⚠️ Low data reliability
Israel,ISR,2020,0.906,5.36,39878.74905447364,10.593598855842414,High,Asia,✅ Sufficient data,0.820836,,0.909,✅ Sufficient data
Israel,ISR,2021,0.911,5.15,39878.74905447364,10.593598855842414,High,Asia,✅ Sufficient data,0.829921,5.36,0.906,✅ Sufficient data
Israel,ISR,2022,0.915,,39878.74905447364,10.593598855842414,High,Asia,✅ Sufficient data,0.8372250000000001,5.15,0.911,⚠️ Low data reliability
Israel,ISR,2023,0.919,,39878.74905447364,10.593598855842414,High,Asia,✅ Sufficient data,0.8445610000000001,,0.915,⚠️ Low data reliability
Italy,ITA,2010,0.88,,31925.845193250767,10.371171154888618,High,Europe,✅ Sufficient data,0.7744,,,⚠️ Low data reliability
Italy,ITA,2019,0.899,,31925.845193250767,10.371171154888618,High,Europe,✅ Sufficient data,0.8082010000000001,,0.88,⚠️ Low data reliability
Italy,ITA,2020,0.892,6.22,31925.845193250767,10.371171154888618,High,Europe,✅ Sufficient data,0.795664,,0.899,✅ Sufficient data
Italy,ITA,2021,0.899,6.44,31925.845193250767,10.371171154888618,High,Europe,✅ Sufficient data,0.8082010000000001,6.22,0.892,✅ Sufficient data
Italy,ITA,2022,0.906,,31925.845193250767,10.371171154888618,High,Europe,✅ Sufficient data,0.820836,6.44,0.899,⚠️ Low data reliability
Italy,ITA,2023,0.915,,31925.845193250767,10.371171154888618,High,Europe,✅ Sufficient data,0.8372250000000001,,0.906,⚠️ Low data reliability
Jamaica,JAM,2010,0.711,,5092.938836616722,8.535610317508883,Lower-Middle,America,✅ Sufficient data,0.505521,,,⚠️ Low data reliability
Jamaica,JAM,2019,0.712,,5092.938836616722,8.535610317508883,Lower-Middle,America,✅ Sufficient data,0.506944,,0.711,⚠️ Low data reliability
Jamaica,JAM,2020,0.707,1.37,5092.938836616722,8.535610317508883,Lower-Middle,America,✅ Sufficient data,0.49984899999999993,,0.712,✅ Sufficient data
Jamaica,JAM,2021,0.704,1.43,5092.938836616722,8.535610317508883,Lower-Middle,America,✅ Sufficient data,0.49561599999999995,1.37,0.707,✅ Sufficient data
Jamaica,JAM,2022,0.706,,5092.938836616722,8.535610317508883,Lower-Middle,America,✅ Sufficient data,0.49843599999999993,1.43,0.704,⚠️ Low data reliability
Jamaica,JAM,2023,0.72,,5092.938836616722,8.535610317508883,Lower-Middle,America,✅ Sufficient data,0.5184,,0.706,⚠️ Low data reliability
Jordan,JOR,2010,0.727,,3887.768692091739,8.265590671035806,Lower-Middle,Asia,✅ Sufficient data,0.5285289999999999,,,⚠️ Low data reliability
Jordan,JOR,2019,0.744,,3887.768692091739,8.265590671035806,Lower-Middle,Asia,✅ Sufficient data,0.553536,,0.727,⚠️ Low data reliability
Jordan,JOR,2020,0.74,1.06,3887.768692091739,8.265590671035806,Lower-Middle,Asia,✅ Sufficient data,0.5476,,0.744,✅ Sufficient data
Jordan,JOR,2021,0.736,1.07,3887.768692091739,8.265590671035806,Lower-Middle,Asia,✅ Sufficient data,0.541696,1.06,0.74,✅ Sufficient data
Jordan,JOR,2022,0.736,,3887.768692091739,8.265590671035806,Lower-Middle,Asia,✅ Sufficient data,0.541696,1.07,0.736,⚠️ Low data reliability
Jordan,JOR,2023,0.754,,3887.768692091739,8.265590671035806,Lower-Middle,Asia,✅ Sufficient data,0.568516,,0.736,⚠️ Low data reliability
Japan,JPN,2010,0.903,,35760.95499079595,10.484611934490037,High,Asia,✅ Sufficient data,0.815409,,,⚠️ Low data reliability
Japan,JPN,2019,0.918,,35760.95499079595,10.484611934490037,High,Asia,✅ Sufficient data,0.842724,,0.903,⚠️ Low data reliability
Japan,JPN,2020,0.917,17.53,35760.95499079595,10.484611934490037,High,Asia,✅ Sufficient data,0.8408890000000001,,0.918,✅ Sufficient data
Japan,JPN,2021,0.92,17.47,35760.95499079595,10.484611934490037,High,Asia,✅ Sufficient data,0.8464,17.53,0.917,✅ Sufficient data
Japan,JPN,2022,0.92,,35760.95499079595,10.484611934490037,High,Asia,✅ Sufficient data,0.8464,17.47,0.92,⚠️ Low data reliability
Japan,JPN,2023,0.925,,35760.95499079595,10.484611934490037,High,Asia,✅ Sufficient data,0.8556250000000001,,0.92,⚠️ Low data reliability
Kazakhstan,KAZ,2010,0.766,,10831.334367431711,9.290198542694442,Upper-Middle,Asia,✅ Sufficient data,0.586756,,,⚠️ Low data reliability
Kazakhstan,KAZ,2019,0.81,,10831.334367431711,9.290198542694442,Upper-Middle,Asia,✅ Sufficient data,0.6561000000000001,,0.766,⚠️ Low data reliability
Kazakhstan,KAZ,2020,0.806,18.03,10831.334367431711,9.290198542694442,Upper-Middle,Asia,✅ Sufficient data,0.6496360000000001,,0.81,✅ Sufficient data
