Country Name,ISO3,Year,income_group_auto,continent,Low_data_quality_flag,HDI_sq,Suicide_rate_lag1,HDI_lag1,Low_data_quality_flag_panel,HDI_imputed_x,HDI_imputed_method_x,Suicide_rate_imputed_x,Suicide_rate_imputed_method_x,GDP_per_capita_imputed_x,GDP_per_capita_imputed_method_x,HDI_growth,Suicide_change,Suicide_per_HDI,HDI,HDI_imputed_y,HDI_imputed_method_y,Suicide_rate,Suicide_rate_imputed_y,Suicide_rate_imputed_method_y,GDP_per_capita,GDP_per_capita_imputed_y,GDP_per_capita_imputed_method_y,log_GDP_per_capita,log_GDP_per_capita_imputed,log_GDP_per_capita_imputed_method,income_group_auto_filled,continent_filled,Low_data_quality_flag_filled,num_imputed_numeric,imputation_methods,HDI_centered,HDI_lag1_imputed,Suicide_rate_lag1_imputed,GDP_per_capita_lag1,GDP_per_capita_lag1_imputed,log_GDP_per_capita_lag1,log_GDP_per_capita_lag1_imputed,HDI_pct_change,Suicide_rate_pct_change,GDP_per_capita_pct_change,HDI_roll3,Suicide_rate_roll3,HDI_z_year,Suicide_rate_z_year,GDP_per_capita_z_year,log_GDP_per_capita_z_year,data_quality_summary
Jamaica,JAM,2023,Lower-Middle,America,✅ Sufficient data,0.5184,1.43,0.706,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.014,0.0,1.9861111111111112,0.72,False,original,1.43,False,original,5092.938836616722,False,original,8.535610317508883,False,original,True,True,True,0,,0.0226944908180301,False,False,5092.938836616722,False,8.535610317508883,False,0.019830028328611915,0.0,0.0,0.711,1.4100000000000001,0.08210950150962121,-1.343461183788267,-0.30775695493938876,0.16818081177719635,⚠️ Low data reliability | imputed_vars=0 | methods=
Jordan,JOR,2019,Lower-Middle,Asia,✅ Sufficient data,0.553536,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.017,0.0,1.424731182795699,0.744,False,original,1.06,False,original,3887.768692091739,False,original,8.265590671035806,False,original,True,True,True,0,,0.04669449081803012,True,True,,True,,True,,,,0.744,1.06,0.2568905538327361,-1.4087715984387317,-0.5418169160429404,-0.17936656658708156,⚠️ Low data reliability | imputed_vars=0 | methods=
Jordan,JOR,2020,Lower-Middle,Asia,✅ Sufficient data,0.5476,1.06,0.744,✅ Sufficient data,False,original,False,original,False,original,-0.004,0.0,1.4324324324324325,0.74,False,original,1.06,False,original,3887.768692091739,False,original,8.265590671035806,False,original,True,True,True,0,,0.04269449081803012,False,False,3887.768692091739,False,8.265590671035806,False,-0.005376344086021501,0.0,0.0,0.742,1.06,0.37504429713793125,-1.4089011360590395,-0.4612399994952161,-0.0772875329977034,✅ Sufficient data | imputed_vars=0 | methods=
Jordan,JOR,2022,Lower-Middle,Asia,✅ Sufficient data,0.541696,1.06,0.74,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0,0.0,1.4538043478260871,0.736,False,original,1.07,False,original,3887.768692091739,False,original,8.265590671035806,False,original,True,True,True,0,,0.038694490818030114,False,False,3887.768692091739,False,8.265590671035806,False,-0.005405405405405461,0.009433962264151052,0.0,0.7399999999999999,1.0633333333333335,0.3331224535516641,-1.3973627534068402,-0.4501921465432015,-0.05465076377509589,⚠️ Low data reliability | imputed_vars=0 | methods=
Jordan,JOR,2023,Lower-Middle,Asia,✅ Sufficient data,0.568516,1.07,0.736,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.018,0.0,1.4190981432360743,0.754,False,original,1.07,False,original,3887.768692091739,False,original,8.265590671035806,False,original,True,True,True,0,,0.05669449081803013,False,False,3887.768692091739,False,8.265590671035806,False,0.024456521739130377,0.0,0.0,0.7433333333333333,1.0666666666666667,0.32479995184933264,-1.4159767422778733,-0.46161286609515917,-0.06378143256133022,⚠️ Low data reliability | imputed_vars=0 | methods=
Japan,JPN,2019,High,Asia,✅ Sufficient data,0.842724,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.015,0.0,19.095860566448803,0.918,False,original,17.53,False,original,35760.95499079595,False,original,10.484611934490037,False,original,True,True,True,0,,0.22069449081803016,True,True,,True,,True,,,,0.918,17.53,1.5099403416915005,1.8128581921012212,3.3929481058786295,1.7416553525996836,⚠️ Low data reliability | imputed_vars=0 | methods=
Japan,JPN,2020,High,Asia,✅ Sufficient data,0.8408890000000001,17.53,0.918,✅ Sufficient data,False,original,False,original,False,original,-0.001,0.0,19.11668484187568,0.917,False,original,17.53,False,original,35760.95499079595,False,original,10.484611934490037,False,original,True,True,True,0,,0.21969449081803016,False,False,35760.95499079595,False,10.484611934490037,False,-0.0010893246187363426,0.0,0.0,0.9175,17.53,1.6799489257383082,1.8497760692460743,3.6234369613390425,1.8707132330007177,✅ Sufficient data | imputed_vars=0 | methods=
Japan,JPN,2022,High,Asia,✅ Sufficient data,0.8464,17.53,0.917,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0,0.0,18.98913043478261,0.92,False,original,17.47,False,original,35760.95499079595,False,original,10.484611934490037,False,original,True,True,True,0,,0.22269449081803017,False,False,35760.95499079595,False,10.484611934490037,False,0.0032715376226826187,-0.003422703936109661,0.0,0.9183333333333333,17.51,1.6437505467613853,1.8558519386012635,3.652008997638567,1.8704680829732583,⚠️ Low data reliability | imputed_vars=0 | methods=
Japan,JPN,2023,High,Asia,✅ Sufficient data,0.8556250000000001,17.47,0.92,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.005,0.0,18.886486486486483,0.925,False,original,17.47,False,original,35760.95499079595,False,original,10.484611934490037,False,original,True,True,True,0,,0.22769449081803017,False,False,35760.95499079595,False,10.484611934490037,False,0.005434782608695565,0.0,0.0,0.9206666666666666,17.49,1.5453901579696452,1.8875098111375277,3.6074209891681686,1.8424841271081511,⚠️ Low data reliability | imputed_vars=0 | methods=
Kazakhstan,KAZ,2019,Upper-Middle,Asia,✅ Sufficient data,0.6561000000000001,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.044,0.0,22.25925925925926,0.81,False,original,18.03,False,original,10831.334367431711,False,original,9.290198542694442,False,original,True,True,True,0,,0.11269449081803018,True,True,,True,,True,,,,0.81,18.03,0.7321853009515781,1.9106611608486392,0.3153706613362839,0.7076434916056927,⚠️ Low data reliability | imputed_vars=0 | methods=
Kazakhstan,KAZ,2020,Upper-Middle,Asia,✅ Sufficient data,0.6496360000000001,18.03,0.81,✅ Sufficient data,False,original,False,original,False,original,-0.004,0.0,22.3697270471464,0.806,False,original,18.03,False,original,10831.334367431711,False,original,9.290198542694442,False,original,True,True,True,0,,0.10869449081803018,False,False,10831.334367431711,False,9.290198542694442,False,-0.004938271604938316,0.0,0.0,0.808,18.03,0.8616189044126484,1.948703731823643,0.42860585633796133,0.8221797013685272,✅ Sufficient data | imputed_vars=0 | methods=
Kazakhstan,KAZ,2022,Upper-Middle,Asia,✅ Sufficient data,0.6432040000000001,18.03,0.806,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.001,0.0,22.693266832917704,0.802,False,original,18.2,False,original,10831.334367431711,False,original,9.290198542694442,False,original,True,True,True,0,,0.10469449081803017,False,False,10831.334367431711,False,9.290198542694442,False,-0.00496277915632759,0.00942872989462007,0.0,0.806,18.08666666666667,0.8032390522029774,2.000659665745527,0.4434713482558385,0.8342510041990822,⚠️ Low data reliability | imputed_vars=0 | methods=
Kazakhstan,KAZ,2023,Upper-Middle,Asia,✅ Sufficient data,0.700569,18.2,0.802,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0349999999999999,0.0,21.744324970131423,0.837,False,original,18.2,False,original,10831.334367431711,False,original,9.290198542694442,False,original,True,True,True,0,,0.1396944908180301,False,False,10831.334367431711,False,9.290198542694442,False,0.043640897755610863,0.0,0.0,0.8150000000000001,18.143333333333334,0.917250168855098,2.034555249185896,0.4248251430960134,0.8164150441811707,⚠️ Low data reliability | imputed_vars=0 | methods=
Kenya,KEN,2020,Low,Africa,✅ Sufficient data,0.358801,,,✅ Sufficient data,False,original,False,original,False,original,-0.005,0.0,11.419031719532557,0.599,False,original,6.84,False,original,1659.6323976939202,False,original,7.414351409655207,False,original,True,True,True,0,,-0.0983055091819699,True,True,,True,,True,,,,0.599,6.84,-0.6644560002216909,-0.2652973566623452,-0.7467846231808435,-0.8245605585098991,✅ Sufficient data | imputed_vars=0 | methods=
Kenya,KEN,2022,Low,Africa,✅ Sufficient data,0.361201,6.84,0.599,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.005,0.0,11.3477537437604,0.601,False,original,6.82,False,original,1659.6323976939202,False,original,7.414351409655207,False,original,True,True,True,0,,-0.0963055091819699,False,False,1659.6323976939202,False,7.414351409655207,False,0.0033388981636059967,-0.0029239766081871066,0.0,0.6,6.83,-0.6284796800532944,-0.25675394370887694,-0.736961820921293,-0.7931460509383236,⚠️ Low data reliability | imputed_vars=0 | methods=
Kenya,KEN,2023,Low,Africa,✅ Sufficient data,0.394384,6.82,0.601,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.027,0.0,10.859872611464969,0.628,False,original,6.82,False,original,1659.6323976939202,False,original,7.414351409655207,False,original,True,True,True,0,,-0.06930550918196987,False,False,1659.6323976939202,False,7.414351409655207,False,0.04492512479201327,0.0,0.0,0.6093333333333333,6.826666666666667,-0.5745823052919501,-0.2577421275133271,-0.7460639382621829,-0.7950444058968689,⚠️ Low data reliability | imputed_vars=0 | methods=
Kyrgyzstan,KGZ,2019,Low,Asia,✅ Sufficient data,0.4886009999999999,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0379999999999999,0.0,13.118741058655225,0.699,False,original,9.17,False,original,1163.0019324264022,False,original,7.058759814104904,False,original,True,True,True,0,,0.001694490818030081,True,True,,True,,True,,,,0.699,9.17,-0.06717404647556519,0.17759255464439005,-0.8781910970974905,-1.2241283122705648,⚠️ Low data reliability | imputed_vars=0 | methods=
Kyrgyzstan,KGZ,2020,Low,Asia,✅ Sufficient data,0.4774809999999999,9.17,0.699,✅ Sufficient data,False,original,False,original,False,original,-0.008,0.0,13.270622286541244,0.691,False,original,9.17,False,original,1163.0019324264022,False,original,7.058759814104904,False,original,True,True,True,0,,-0.006305509181969926,False,False,1163.0019324264022,False,7.058759814104904,False,-0.011444921316165924,0.0,0.0,0.695,9.17,0.013799512949126097,0.19570555094912503,-0.8104298138597904,-1.1367219207837842,✅ Sufficient data | imputed_vars=0 | methods=
Kyrgyzstan,KGZ,2022,Low,Asia,✅ Sufficient data,0.4914009999999999,9.17,0.691,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.005,0.0,13.19543509272468,0.701,False,original,9.25,False,original,1163.0019324264022,False,original,7.058759814104904,False,original,True,True,True,0,,0.003694490818030083,False,False,1163.0019324264022,False,7.058759814104904,False,0.01447178002894356,0.008724100327153872,0.0,0.697,9.196666666666667,0.08381819669111909,0.2252772576069579,-0.8008800637904963,-1.1016406533170293,⚠️ Low data reliability | imputed_vars=0 | methods=
Kyrgyzstan,KGZ,2023,Low,Asia,✅ Sufficient data,0.5184,9.25,0.701,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.019,0.0,12.847222222222223,0.72,False,original,9.25,False,original,1163.0019324264022,False,original,7.058759814104904,False,original,True,True,True,0,,0.0226944908180301,False,False,1163.0019324264022,False,7.058759814104904,False,0.02710413694721825,0.0,0.0,0.7040000000000001,9.223333333333334,0.08210950150962121,0.2317378922915158,-0.8094653866705858,-1.1005178247726692,⚠️ Low data reliability | imputed_vars=0 | methods=
Cambodia,KHM,2019,Low,Asia,✅ Sufficient data,0.355216,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0539999999999999,0.0,7.600671140939598,0.596,False,original,4.53,False,original,1950.2555327942348,False,original,7.575715685431062,False,original,True,True,True,0,,-0.1013055091819699,True,True,,True,,True,,,,0.596,4.53,-0.8089219094034541,-0.7300189953316499,-0.7810041418593473,-0.7765960707254957,⚠️ Low data reliability | imputed_vars=0 | methods=
Cambodia,KHM,2020,Low,Asia,✅ Sufficient data,0.355216,4.53,0.596,✅ Sufficient data,False,original,False,original,False,original,0.0,0.0,7.600671140939598,0.596,False,original,4.53,False,original,1950.2555327942348,False,original,7.575715685431062,False,original,True,True,True,0,,-0.1013055091819699,False,False,1950.2555327942348,False,7.575715685431062,False,0.0,0.0,0.0,0.596,4.53,-0.6865730278250872,-0.7223431577707127,-0.7095401000539562,-0.6829045329489569,✅ Sufficient data | imputed_vars=0 | methods=
Cambodia,KHM,2022,Low,Asia,✅ Sufficient data,0.36,4.53,0.596,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.004,0.0,7.566666666666667,0.6,False,original,4.54,False,original,1950.2555327942348,False,original,7.575715685431062,False,original,True,True,True,0,,-0.0973055091819699,False,False,1950.2555327942348,False,7.575715685431062,False,0.006711409395973256,0.002207505518763808,0.0,0.5973333333333333,4.533333333333334,-0.6356026588207384,-0.7090301325978086,-0.6995575104089591,-0.6531539681204992,⚠️ Low data reliability | imputed_vars=0 | methods=
Cambodia,KHM,2023,Low,Asia,✅ Sufficient data,0.367236,4.54,0.6,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.006,0.0,7.491749174917492,0.606,False,original,4.54,False,original,1950.2555327942348,False,original,7.575715685431062,False,original,True,True,True,0,,-0.09130550918196989,False,False,1950.2555327942348,False,7.575715685431062,False,0.010000000000000009,0.0,0.0,0.6006666666666666,4.536666666666666,-0.7316173025705869,-0.7170073312808342,-0.708962050651592,-0.6564233090473091,⚠️ Low data reliability | imputed_vars=0 | methods=
Kiribati,KIR,2019,Low,Oceania,✅ Sufficient data,0.404496,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.052,0.0,27.358490566037734,0.636,False,original,17.4,False,original,1851.596715648054,False,original,7.523803635364255,False,original,True,True,True,0,,-0.061305509181969864,True,True,,True,,True,,,,0.636,17.4,-0.5208644869071862,1.7874294202268919,-0.7931836352797064,-0.821536688325988,⚠️ Low data reliability | imputed_vars=0 | methods=
Kiribati,KIR,2020,Low,Oceania,✅ Sufficient data,0.395641,17.4,0.636,✅ Sufficient data,False,original,False,original,False,original,-0.007,0.0,27.662957074721778,0.629,False,original,17.4,False,original,1851.596715648054,False,original,7.523803635364255,False,original,True,True,True,0,,-0.06830550918196987,False,False,1851.596715648054,False,7.523803635364255,False,-0.011006289308176154,0.0,0.0,0.6325000000000001,17.4,-0.4432857241877286,1.824054876975906,-0.7221836240996381,-0.7284762969334415,✅ Sufficient data | imputed_vars=0 | methods=
Kiribati,KIR,2022,Low,Oceania,✅ Sufficient data,0.394384,17.4,0.629,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.001,0.0,27.53184713375796,0.628,False,original,17.29,False,original,1851.596715648054,False,original,7.523803635364255,False,original,True,True,True,0,,-0.06930550918196987,False,False,1851.596715648054,False,7.523803635364255,False,-0.0015898251192368873,-0.00632183908045969,0.0,0.631,17.363333333333333,-0.4361592533323025,1.8201459236889794,-0.7122552780180021,-0.6981904297366393,⚠️ Low data reliability | imputed_vars=0 | methods=
Kiribati,KIR,2023,Low,Oceania,✅ Sufficient data,0.414736,17.29,0.628,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.016,0.0,26.84782608695652,0.644,False,original,17.29,False,original,1851.596715648054,False,original,7.523803635364255,False,original,True,True,True,0,,-0.05330550918196986,False,False,1851.596715648054,False,7.523803635364255,False,0.02547770700636942,0.0,0.0,0.6336666666666667,17.326666666666664,-0.4603750345438506,1.8512520318927246,-0.7215571537368572,-0.7010187146001833,⚠️ Low data reliability | imputed_vars=0 | methods=
Saint Kitts and Nevis,KNA,2019,High,America,⚠️ Low data reliability,0.702244,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0479999999999999,0.0,3.341288782816229,0.838,False,original,2.8,False,original,20581.67129207187,False,original,9.932156215618027,False,original,True,True,True,0,,0.1406944908180301,True,True,,True,,True,,,,0.838,2.8,0.9338254966989648,-1.0684172671977168,1.5190559259181982,1.2633906496823377,⚠️ Low data reliability | imputed_vars=0 | methods=
Saint Kitts and Nevis,KNA,2020,High,America,⚠️ Low data reliability,0.692224,2.8,0.838,✅ Sufficient data,False,original,False,original,False,original,-0.006,0.0,3.3653846153846154,0.832,False,original,2.8,False,original,20581.67129207187,False,original,9.932156215618027,False,original,True,True,True,0,,0.1346944908180301,False,False,20581.67129207187,False,9.932156215618027,False,-0.007159904534606243,0.0,0.0,0.835,2.8,1.0532998103087483,-1.0646328702891006,1.678150731557053,1.3857317768664739,✅ Sufficient data | imputed_vars=0 | methods=
Saint Kitts and Nevis,KNA,2022,High,America,⚠️ Low data reliability,0.702244,2.8,0.832,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.006,0.0,3.400954653937948,0.838,False,original,2.85,False,original,20581.67129207187,False,original,9.932156215618027,False,original,True,True,True,0,,0.1406944908180301,False,False,20581.67129207187,False,9.932156215618027,False,0.007211538461538547,0.017857142857143016,0.0,0.836,2.8166666666666664,1.0596662878309657,-1.0442699392742536,1.6983770521779686,1.3911833938581772,⚠️ Low data reliability | imputed_vars=0 | methods=
Saint Kitts and Nevis,KNA,2023,High,America,⚠️ Low data reliability,0.7055999999999999,2.85,0.838,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.002,0.0,3.3928571428571432,0.84,False,original,2.85,False,original,20581.67129207187,False,original,9.932156215618027,False,original,True,True,True,0,,0.1426944908180301,False,False,20581.67129207187,False,9.932156215618027,False,0.0023866348448686736,0.0,0.0,0.8366666666666666,2.8333333333333335,0.9386640321203666,-1.057427591968153,1.6695846307346205,1.367893221886806,⚠️ Low data reliability | imputed_vars=0 | methods=
Kuwait,KWT,2019,High,Asia,✅ Sufficient data,0.702244,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0269999999999999,0.0,2.505966587112172,0.838,False,original,2.1,False,original,26322.150097614904,False,original,10.17816607274162,False,original,True,True,True,0,,0.1406944908180301,True,True,,True,,True,,,,0.838,2.1,0.9338254966989648,-1.2053414234441022,2.227721667756852,1.4763630693944272,⚠️ Low data reliability | imputed_vars=0 | methods=
Kuwait,KWT,2020,High,Asia,✅ Sufficient data,0.6822759999999999,2.1,0.838,✅ Sufficient data,False,original,False,original,False,original,-0.012,0.0,2.5423728813559325,0.826,False,original,2.1,False,original,26322.150097614904,False,original,10.17816607274162,False,original,True,True,True,0,,0.12869449081803008,False,False,26322.150097614904,False,10.17816607274162,False,-0.014319809069212375,0.0,0.0,0.832,2.1,1.009065755101956,-1.2031315978976969,2.4138161683732102,1.6016951829015889,✅ Sufficient data | imputed_vars=0 | methods=
Kuwait,KWT,2022,High,Asia,✅ Sufficient data,0.717409,2.1,0.826,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.011,0.0,2.3258559622195984,0.847,False,original,1.97,False,original,26322.150097614904,False,original,10.17816607274162,False,original,True,True,True,0,,0.1496944908180301,False,False,26322.150097614904,False,10.17816607274162,False,0.025423728813559254,-0.06190476190476191,0.0,0.8370000000000001,2.0566666666666666,1.123773096737963,-1.21883267884542,2.437198659266783,1.6046100158713763,⚠️ Low data reliability | imputed_vars=0 | methods=
Kuwait,KWT,2023,High,Asia,✅ Sufficient data,0.725904,1.97,0.847,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.005,0.0,2.312206572769953,0.852,False,original,1.97,False,original,26322.150097614904,False,original,10.17816607274162,False,original,True,True,True,0,,0.1546944908180301,False,False,26322.150097614904,False,10.17816607274162,False,0.005903187721369552,0.0,0.0,0.8416666666666667,2.0133333333333336,1.0243194851814412,-1.2346878460538575,2.4024326863469896,1.5792296906703043,⚠️ Low data reliability | imputed_vars=0 | methods=
Laos,LAO,2020,Lower-Middle,Asia,✅ Sufficient data,0.379456,,,✅ Sufficient data,False,original,False,original,False,original,-0.001,0.0,8.571428571428571,0.616,False,original,5.28,False,original,2538.064126372469,False,original,7.839156914453355,False,original,True,True,True,0,,-0.08130550918196988,True,True,,True,,True,,,,0.616,5.28,-0.5391261771357789,-0.5739516639043596,-0.6342100656774742,-0.4516387382570454,✅ Sufficient data | imputed_vars=0 | methods=
Laos,LAO,2022,Lower-Middle,Asia,✅ Sufficient data,0.3844,5.28,0.616,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.005,0.0,8.435483870967742,0.62,False,original,5.23,False,original,2538.064126372469,False,original,7.839156914453355,False,original,True,True,True,0,,-0.07730550918196988,False,False,2538.064126372469,False,7.839156914453355,False,0.006493506493506551,-0.009469696969696906,0.0,0.618,5.255000000000001,-0.4931430834718556,-0.5721570754340529,-0.6239042932332874,-0.4246047048241648,⚠️ Low data reliability | imputed_vars=0 | methods=
Laos,LAO,2023,Lower-Middle,Asia,✅ Sufficient data,0.380689,5.23,0.62,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.003,0.0,8.47649918962723,0.617,False,original,5.23,False,original,2538.064126372469,False,original,7.839156914453355,False,original,True,True,True,0,,-0.08030550918196988,False,False,2538.064126372469,False,7.839156914453355,False,-0.004838709677419395,0.0,0.0,0.6176666666666667,5.246666666666667,-0.6530998039312685,-0.5780191775090885,-0.6339205080436665,-0.43011229970598047,⚠️ Low data reliability | imputed_vars=0 | methods=
Lebanon,LBN,2019,Upper-Middle,Asia,✅ Sufficient data,0.5776,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.011,0.0,1.223684210526316,0.76,False,original,0.93,False,original,6955.211306391046,False,original,8.847246485835784,False,original,True,True,True,0,,0.06269449081803014,True,True,,True,,True,,,,0.76,0.93,0.37211352283124327,-1.4342003703130606,-0.16313918384560255,0.32417685954207626,⚠️ Low data reliability | imputed_vars=0 | methods=
Lebanon,LBN,2020,Upper-Middle,Asia,✅ Sufficient data,0.5505639999999999,0.93,0.76,✅ Sufficient data,False,original,False,original,False,original,-0.018,0.0,1.2533692722371967,0.742,False,original,0.93,False,original,6955.211306391046,False,original,8.847246485835784,False,original,True,True,True,0,,0.04469449081803012,False,False,6955.211306391046,False,8.847246485835784,False,-0.023684210526315863,0.0,0.0,0.751,0.93,0.3897889822068621,-1.4346223283292077,-0.06813489673305624,0.43332766093424235,✅ Sufficient data | imputed_vars=0 | methods=
Lebanon,LBN,2022,Upper-Middle,Asia,✅ Sufficient data,0.522729,0.93,0.742,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.002,0.0,1.3001383125864454,0.723,False,original,0.94,False,original,6955.211306391046,False,original,8.847246485835784,False,original,True,True,True,0,,0.025694490818030102,False,False,6955.211306391046,False,8.847246485835784,False,-0.025606469002695476,0.010752688172043001,0.0,0.7416666666666667,0.9333333333333332,0.2405237295748902,-1.4231504308434901,-0.055400534428723454,0.44996656001257423,⚠️ Low data reliability | imputed_vars=0 | methods=
Lebanon,LBN,2023,Upper-Middle,Asia,✅ Sufficient data,0.565504,0.94,0.723,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.029,0.0,1.25,0.752,False,original,0.94,False,original,6955.211306391046,False,original,8.847246485835784,False,original,True,True,True,0,,0.05469449081803013,False,False,6955.211306391046,False,8.847246485835784,False,0.04011065006915637,0.0,0.0,0.739,0.9366666666666665,0.3105240430058202,-1.4421629161768978,-0.07001323969794644,0.43589401696937613,⚠️ Low data reliability | imputed_vars=0 | methods=
Liberia,LBR,2019,Low,Africa,✅ Sufficient data,0.235225,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0249999999999999,0.0,13.484536082474229,0.485,False,original,6.54,False,original,633.5066933630263,False,original,6.4512705653928695,False,original,True,True,True,0,,-0.2123055091819699,True,True,,True,,True,,,,0.485,6.54,-1.6082812568305966,-0.3368510609670292,-0.9435576194908063,-1.7500359192258546,⚠️ Low data reliability | imputed_vars=0 | methods=
Liberia,LBR,2020,Low,Africa,✅ Sufficient data,0.233289,6.54,0.485,✅ Sufficient data,False,original,False,original,False,original,-0.002,0.0,13.540372670807454,0.483,False,original,6.54,False,original,633.5066933630263,False,original,6.4512705653928695,False,original,True,True,True,0,,-0.2143055091819699,False,False,633.5066933630263,False,6.4512705653928695,False,-0.004123711340206171,0.0,0.0,0.484,6.54,-1.519647734219678,-0.32465395420888643,-0.8782867574237142,-1.6700153782717624,✅ Sufficient data | imputed_vars=0 | methods=
Liberia,LBR,2022,Low,Africa,✅ Sufficient data,0.237169,6.54,0.483,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.003,0.0,13.675564681724849,0.487,False,original,6.66,False,original,633.5066933630263,False,original,6.4512705653928695,False,original,True,True,True,0,,-0.21030550918196989,False,False,633.5066933630263,False,6.4512705653928695,False,0.008281573498964745,0.01834862385321112,0.0,0.48500000000000004,6.580000000000001,-1.4404992595419257,-0.2884926236309073,-0.8690281289123346,-1.6286698536015076,⚠️ Low data reliability | imputed_vars=0 | methods=
Liberia,LBR,2023,Low,Africa,✅ Sufficient data,0.2601,6.66,0.487,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.023,0.0,13.058823529411764,0.51,False,original,6.66,False,original,633.5066933630263,False,original,6.4512705653928695,False,original,True,True,True,0,,-0.18730550918196986,False,False,633.5066933630263,False,6.4512705653928695,False,0.04722792607802884,0.0,0.0,0.49333333333333335,6.62,-1.4168609270591832,-0.28997126461981887,-0.8770624581951612,-1.6223856643293695,⚠️ Low data reliability | imputed_vars=0 | methods=
Libya,LBY,2019,Upper-Middle,Africa,✅ Sufficient data,0.571536,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.018,0.0,7.367724867724868,0.756,False,original,5.57,False,original,7926.744452493747,False,original,8.977997694711073,False,original,True,True,True,0,,0.05869449081803013,True,True,,True,,True,,,,0.756,5.57,0.3433077805816165,-0.5265888203370203,-0.043202802051299775,0.4373690773663456,⚠️ Low data reliability | imputed_vars=0 | methods=
Libya,LBY,2020,Upper-Middle,Africa,✅ Sufficient data,0.543169,5.57,0.756,✅ Sufficient data,False,original,False,original,False,original,-0.019,0.0,7.557666214382633,0.737,False,original,5.57,False,original,7926.744452493747,False,original,8.977997694711073,False,original,True,True,True,0,,0.039694490818030115,False,False,7926.744452493747,False,8.977997694711073,False,-0.025132275132275117,0.0,0.0,0.7464999999999999,5.57,0.352927269534535,-0.5165736196093696,0.05637098169974616,0.5481095511482184,✅ Sufficient data | imputed_vars=0 | methods=
Libya,LBY,2022,Upper-Middle,Africa,✅ Sufficient data,0.556516,5.57,0.737,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.0,0.0,7.399463806970509,0.746,False,original,5.52,False,original,7926.744452493747,False,original,8.977997694711073,False,original,True,True,True,0,,0.04869449081803012,False,False,7926.744452493747,False,8.977997694711073,False,0.012211668928086894,-0.008976660682226356,0.0,0.7463333333333333,5.553333333333334,0.40435224122610547,-0.5146307180753732,0.06963950224043883,0.5634001807653213,⚠️ Low data reliability | imputed_vars=0 | methods=
Libya,LBY,2023,Upper-Middle,Africa,✅ Sufficient data,0.519841,5.52,0.746,⚠️ Low data reliability,False,original,True,interpolated,False,original,-0.025,0.0,7.656033287101247,0.721,False,original,5.52,False,original,7926.744452493747,False,original,8.977997694711073,False,original,True,True,True,0,,0.0236944908180301,False,False,7926.744452493747,False,8.977997694711073,False,-0.03351206434316356,0.0,0.0,0.7346666666666666,5.536666666666666,0.08924745593137744,-0.5196038665035725,0.054015818017036435,0.5482167470256555,⚠️ Low data reliability | imputed_vars=0 | methods=
Saint Lucia,LCA,2019,Upper-Middle,America,✅ Sufficient data,0.537289,,,⚠️ Low data reliability,False,original,True,interpolated,False,original,0.002,0.0,9.263301500682129,0.733,False,original,6.79,False,original,10257.830624519698,False,original,9.235796656262858,False,original,True,True,True,0,,0.03569449081803011,True,True,,True,,True,,,,0.733,6.79,0.17767476264626247,-0.28794957659332016,0.2445712612887577,0.660547405596358,⚠️ Low data reliability | imputed_vars=0 | methods=
